App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
App 8396,TOOLS,4.7,418201,Varies with device,"100,000+",Paid,0,Mature 17+,Entertainment,07-Apr-18,1.1,4.0 and up
App 8397,ENTERTAINMENT,1.7,20483,74M,"10,000+",Paid,32.64,Mature 17+,Entertainment,17-May-17,2.0,5.0 and up
App 8398,FAMILY,4.4,605633,Varies with device,"10,000+",Paid,0,Teen,Action,09-Dec-17,2.0,4.0 and up
App 8399,EDUCATION,1.3,910215,Varies with device,"1,000+",Free,32.39,Everyone,Education,21-Sep-17,Varies with device,4.1 and up
App 8400,FAMILY,1.1,104523,74M,"10,000+",Paid,0,Everyone 10+,Puzzle,07-Jul-18,1.5,4.2 and up
App 8401,ENTERTAINMENT,2.9,499906,74M,"10,000+",Free,0,Everyone 10+,Puzzle,25-May-16,1.5,5.0 and up
App 8402,ENTERTAINMENT,1.1,483187,Varies with device,"100,000+",Free,3.68,Everyone,Action,16-Mar-18,1.0,4.2 and up
App 8403,TOOLS,4.5,125562,Varies with device,"1,000,000+",Paid,0,Teen,Puzzle,22-Sep-17,2.0,4.1 and up
App 8404,ENTERTAINMENT,1.3,860768,74M,"1,000+",Free,0,Everyone,Simulation,21-Nov-16,2.0,4.0 and up
App 8405,EDUCATION,4.5,914595,74M,"1,000,000+",Free,0,Everyone,Action,11-Sep-16,Varies with device,Varies with device
App 8406,EDUCATION,4.3,474667,74M,"10,000,000+",Paid,0,Everyone,Tools,05-Jan-16,2.0,4.2 and up
App 8407,GAME,1.7,65407,Varies with device,"10,000+",Paid,0,Teen,Education,05-May-17,1.1,4.0 and up
App 8408,FAMILY,2.7,249662,74M,"1,000+",Paid,0,Teen,Puzzle,28-Aug-17,2.0,4.0 and up
App 8409,GAME,3.1,515819,74M,"100,000+",Free,17.0,Mature 17+,Puzzle,10-Jan-18,1.1,4.0 and up
App 8410,ENTERTAINMENT,1.3,862632,Varies with device,"10,000,000+",Free,0,Everyone,Simulation,04-Aug-16,1.1,Varies with device
App 8411,EDUCATION,2.3,401613,74M,"1,000+",Paid,0,Teen,Tools,23-Nov-18,1.5,4.0 and up
App 8412,ENTERTAINMENT,3.3,669238,74M,"1,000,000+",Paid,0,Teen,Tools,22-Nov-18,1.0,5.0 and up
App 8413,PERSONALIZATION,1.3,716270,74M,"1,000+",Paid,36.38,Everyone,Entertainment,18-Mar-18,1.5,4.2 and up
App 8414,TOOLS,3.8,37485,74M,"100,000+",Free,0,Teen,Action,13-Jul-17,1.5,4.0 and up
App 8415,TOOLS,,655322,Varies with device,"10,000+",Free,0,Mature 17+,Puzzle,03-Feb-17,2.0,4.2 and up
App 8416,BUSINESS,4.3,171321,74M,"1,000,000+",Free,0,Teen,Simulation,28-Nov-18,1.5,4.2 and up
App 8417,TOOLS,1.1,190998,Varies with device,"10,000,000+",Paid,0,Mature 17+,Simulation,16-Sep-18,Varies with device,Varies with device
App 8418,PERSONALIZATION,4.0,862822,74M,"1,000+",Free,0,Teen,Entertainment,01-Feb-18,1.5,4.1 and up
App 8419,ENTERTAINMENT,5.0,895806,74M,"1,000+",Free,34.06,Teen,Simulation,12-Dec-18,1.0,4.2 and up
App 8420,BUSINESS,1.3,879075,74M,"1,000+",Paid,15.61,Everyone,Entertainment,26-Jan-17,Varies with device,4.2 and up
App 8421,BUSINESS,3.8,541605,74M,"10,000+",Free,17.71,Everyone,Entertainment,19-Jan-18,Varies with device,4.1 and up
App 8422,BUSINESS,3.2,669075,74M,"1,000,000+",Paid,48.37,Teen,Action,26-Jul-18,1.1,4.1 and up
App 8423,TOOLS,3.2,785746,74M,"100,000+",Paid,14.01,Everyone,Education,15-Nov-16,1.1,4.0 and up
App 8424,BUSINESS,4.6,580829,74M,"1,000,000+",Paid,0,Teen,Tools,28-Nov-17,Varies with device,4.0 and up
App 8425,TOOLS,2.4,735832,74M,"10,000,000+",Paid,22.18,Everyone 10+,Tools,23-Mar-16,1.1,4.0 and up
App 8426,PERSONALIZATION,2.6,295821,Varies with device,"10,000,000+",Paid,7.79,Everyone 10+,Action,28-Jul-18,1.0,4.2 and up
App 8427,PERSONALIZATION,3.2,776916,Varies with device,"1,000,000+",Paid,28.27,Mature 17+,Simulation,08-Jun-16,Varies with device,4.2 and up
App 8428,ENTERTAINMENT,4.9,135230,74M,"100,000+",Free,0,Everyone 10+,Action,09-Sep-18,Varies with device,5.0 and up
App 8429,ENTERTAINMENT,4.4,410535,74M,"10,000,000+",Free,30.76,Teen,Action,22-Dec-18,1.5,4.0 and up
App 8430,TOOLS,1.8,792304,74M,"100,000+",Paid,0,Mature 17+,Simulation,17-Dec-18,2.0,4.2 and up
App 8431,GAME,3.4,474890,74M,"1,000+",Paid,0,Mature 17+,Education,28-Apr-17,1.5,Varies with device
App 8432,GAME,3.5,21959,Varies with device,"100,000+",Free,16.07,Everyone,Action,08-Jan-18,1.5,4.0 and up
App 8433,EDUCATION,2.7,911913,74M,"1,000,000+",Free,0,Teen,Simulation,16-Sep-17,2.0,4.1 and up
App 8434,TOOLS,3.0,978986,Varies with device,"1,000+",Free,0,Teen,Entertainment,02-Jun-16,1.0,4.2 and up
App 8435,EDUCATION,2.5,602805,74M,"1,000,000+",Paid,0,Everyone,Action,24-Feb-16,Varies with device,4.1 and up
App 8436,BUSINESS,4.4,790094,Varies with device,"1,000,000+",Free,23.15,Teen,Tools,03-Jul-17,1.0,5.0 and up
App 8437,PERSONALIZATION,4.9,84505,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Simulation,13-Jul-18,1.1,Varies with device
App 8438,FAMILY,3.0,669369,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Education,04-May-18,2.0,Varies with device
App 8439,ENTERTAINMENT,3.4,750880,Varies with device,"10,000+",Paid,0,Everyone 10+,Puzzle,02-Nov-16,2.0,Varies with device
App 8440,ENTERTAINMENT,4.1,153731,Varies with device,"1,000,000+",Paid,0,Everyone,Simulation,04-Oct-17,2.0,5.0 and up
App 8441,EDUCATION,,256656,Varies with device,"1,000,000+",Free,24.65,Everyone 10+,Tools,21-Feb-18,1.0,5.0 and up
App 8442,ENTERTAINMENT,4.9,528498,74M,"100,000+",Paid,0,Everyone,Education,21-Aug-18,Varies with device,4.1 and up
App 8443,ENTERTAINMENT,4.3,17760,74M,"1,000+",Paid,41.31,Mature 17+,Tools,14-Sep-17,1.5,4.2 and up
App 8444,GAME,4.9,653950,Varies with device,"10,000+",Paid,0,Teen,Tools,21-Oct-18,1.1,4.0 and up
App 8445,GAME,3.9,275667,Varies with device,"10,000,000+",Paid,0.22,Teen,Tools,17-Dec-17,Varies with device,4.2 and up
App 8446,TOOLS,2.6,907135,Varies with device,"10,000,000+",Free,28.52,Everyone,Entertainment,03-Aug-16,Varies with device,Varies with device
App 8447,PERSONALIZATION,2.6,29975,74M,"1,000,000+",Paid,0,Mature 17+,Action,19-Jun-18,1.1,4.1 and up
App 8448,EDUCATION,1.4,391133,74M,"100,000+",Free,30.31,Everyone,Education,18-Sep-16,1.1,4.2 and up
App 8449,ENTERTAINMENT,2.2,394056,74M,"100,000+",Free,0,Everyone,Tools,08-Jun-18,Varies with device,5.0 and up
App 8450,FAMILY,4.8,547801,Varies with device,"10,000+",Paid,36.02,Teen,Entertainment,18-Jan-16,1.0,Varies with device
App 8451,TOOLS,1.6,75565,74M,"10,000+",Free,28.33,Mature 17+,Simulation,28-Feb-17,Varies with device,4.1 and up
App 8452,GAME,4.4,989839,Varies with device,"10,000+",Paid,0,Mature 17+,Entertainment,23-Apr-16,2.0,4.2 and up
App 8453,GAME,3.7,167763,74M,"10,000,000+",Free,44.55,Mature 17+,Action,27-Apr-17,1.0,4.2 and up
App 8454,EDUCATION,4.0,748469,74M,"10,000,000+",Paid,0,Teen,Education,03-Jun-16,Varies with device,5.0 and up
App 8455,PERSONALIZATION,2.6,30318,74M,"1,000+",Free,0,Mature 17+,Simulation,16-Jul-17,2.0,5.0 and up
App 8456,ENTERTAINMENT,2.1,395818,74M,"1,000,000+",Paid,4.21,Mature 17+,Simulation,07-Nov-17,2.0,4.2 and up
App 8457,FAMILY,,154361,74M,"100,000+",Free,11.24,Mature 17+,Entertainment,19-Jan-17,2.0,5.0 and up
App 8458,ENTERTAINMENT,4.5,337341,74M,"1,000+",Free,44.9,Everyone,Simulation,25-Jul-18,1.1,4.2 and up
App 8459,PERSONALIZATION,1.6,521466,74M,"10,000,000+",Paid,0,Teen,Education,27-Jan-18,1.1,4.2 and up
App 8460,EDUCATION,1.7,930027,74M,"10,000,000+",Free,18.73,Everyone,Tools,16-Aug-17,Varies with device,4.1 and up
App 8461,ENTERTAINMENT,,472657,Varies with device,"1,000,000+",Paid,0,Everyone 10+,Simulation,03-Jul-18,1.0,Varies with device
App 8462,PERSONALIZATION,2.8,623786,74M,"100,000+",Paid,0,Teen,Entertainment,14-Jan-18,1.0,Varies with device
App 8463,PERSONALIZATION,3.4,812508,Varies with device,"10,000+",Free,22.52,Everyone,Education,15-Jul-17,2.0,Varies with device
App 8464,EDUCATION,2.0,454564,74M,"10,000,000+",Free,0.45,Everyone,Entertainment,06-Apr-16,Varies with device,4.2 and up
App 8465,FAMILY,3.1,2148,Varies with device,"10,000+",Paid,7.04,Everyone 10+,Simulation,25-Mar-17,2.0,4.1 and up
App 8466,TOOLS,1.7,759557,Varies with device,"1,000+",Paid,18.77,Mature 17+,Action,10-Nov-16,2.0,4.0 and up
App 8467,ENTERTAINMENT,2.3,726393,Varies with device,"1,000,000+",Free,0,Teen,Entertainment,23-Oct-17,1.0,Varies with device
App 8468,FAMILY,1.4,494493,74M,"1,000,000+",Paid,49.22,Everyone 10+,Puzzle,03-Jul-18,2.0,4.2 and up
App 8469,FAMILY,,479902,74M,"100,000+",Paid,48.26,Teen,Education,06-May-18,1.5,4.2 and up
App 8470,EDUCATION,1.2,969918,74M,"100,000+",Free,14.07,Mature 17+,Tools,19-Aug-18,1.0,Varies with device
App 8471,TOOLS,3.6,695543,74M,"1,000+",Free,13.85,Everyone,Entertainment,24-Jul-18,1.1,4.2 and up
App 8472,BUSINESS,2.3,641959,Varies with device,"1,000+",Paid,0,Mature 17+,Simulation,19-Sep-16,1.5,4.1 and up
App 8473,EDUCATION,4.9,64520,Varies with device,"10,000+",Paid,0,Mature 17+,Simulation,07-Nov-17,1.5,Varies with device
App 8474,PERSONALIZATION,3.6,456279,74M,"10,000,000+",Free,0,Everyone 10+,Tools,26-Sep-17,1.0,5.0 and up
App 8475,GAME,4.7,416069,74M,"10,000+",Paid,0,Everyone,Tools,01-Dec-18,1.0,Varies with device
App 8476,FAMILY,3.7,592036,Varies with device,"100,000+",Paid,0,Teen,Tools,13-Oct-16,1.1,4.1 and up
App 8477,GAME,1.8,318453,Varies with device,"1,000,000+",Free,0,Mature 17+,Tools,25-Nov-18,1.0,4.0 and up
App 8478,FAMILY,2.1,483257,Varies with device,"1,000,000+",Free,0,Everyone,Tools,19-Jul-18,1.0,5.0 and up
App 8479,FAMILY,2.6,189496,Varies with device,"1,000+",Free,11.46,Mature 17+,Simulation,23-Feb-17,Varies with device,4.2 and up
App 8480,GAME,4.3,366356,74M,"10,000+",Paid,19.2,Mature 17+,Entertainment,04-Jun-17,1.1,4.1 and up
App 8481,PERSONALIZATION,4.8,269027,Varies with device,"1,000+",Free,2.83,Everyone,Entertainment,01-Apr-16,1.0,5.0 and up
App 8482,EDUCATION,2.7,404823,Varies with device,"1,000+",Paid,0,Teen,Education,22-Mar-16,1.0,5.0 and up
App 8483,BUSINESS,2.3,877318,Varies with device,"1,000,000+",Paid,37.7,Everyone 10+,Tools,18-Aug-16,Varies with device,4.2 and up
App 8484,GAME,4.5,87204,74M,"10,000+",Paid,26.34,Mature 17+,Simulation,07-Jan-18,Varies with device,5.0 and up
App 8485,PERSONALIZATION,1.6,948460,74M,"1,000+",Paid,0,Everyone 10+,Tools,01-Aug-17,2.0,5.0 and up
App 8486,PERSONALIZATION,1.1,209582,Varies with device,"10,000,000+",Paid,0,Mature 17+,Action,23-Sep-16,1.1,5.0 and up
App 8487,FAMILY,,617397,Varies with device,"10,000,000+",Free,42.1,Teen,Tools,23-Nov-16,1.1,5.0 and up
App 8488,ENTERTAINMENT,3.1,120382,Varies with device,"1,000,000+",Free,0,Everyone 10+,Tools,08-Aug-17,Varies with device,4.2 and up
App 8489,GAME,1.6,781692,Varies with device,"1,000+",Paid,41.14,Everyone,Entertainment,18-May-17,Varies with device,5.0 and up
App 8490,BUSINESS,4.4,234913,Varies with device,"1,000,000+",Free,0,Mature 17+,Entertainment,25-Nov-18,1.5,5.0 and up
App 8491,FAMILY,4.3,374857,74M,"100,000+",Free,0,Everyone,Education,09-Feb-18,1.0,5.0 and up
App 8492,GAME,2.2,249164,74M,"10,000+",Free,0,Everyone,Tools,20-Apr-18,1.0,4.1 and up
App 8493,FAMILY,2.4,436416,Varies with device,"1,000,000+",Paid,46.28,Everyone 10+,Education,25-Nov-17,1.0,4.0 and up
App 8494,FAMILY,1.9,972990,74M,"1,000+",Free,14.77,Everyone 10+,Simulation,06-Oct-16,1.5,4.2 and up
App 8495,BUSINESS,3.9,761149,Varies with device,"10,000+",Paid,0,Everyone 10+,Entertainment,19-Aug-17,1.5,4.2 and up
App 8496,TOOLS,3.1,123246,74M,"10,000+",Paid,27.23,Teen,Simulation,08-May-18,1.0,Varies with device
App 8497,BUSINESS,4.2,892794,Varies with device,"100,000+",Free,0,Everyone,Tools,15-Jul-16,2.0,5.0 and up
App 8498,FAMILY,3.9,134642,74M,"10,000+",Free,40.42,Everyone,Tools,18-Oct-16,1.1,4.1 and up
App 8499,FAMILY,4.4,352738,Varies with device,"1,000+",Paid,5.3,Everyone 10+,Tools,27-Aug-17,2.0,4.0 and up
App 8500,GAME,3.3,70638,Varies with device,"10,000+",Free,0,Everyone 10+,Entertainment,20-Jan-17,1.1,5.0 and up
App 8501,ENTERTAINMENT,2.5,371160,Varies with device,"1,000+",Paid,25.07,Teen,Tools,03-Aug-18,1.0,4.2 and up
App 8502,EDUCATION,1.6,479117,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,13-Oct-17,1.1,4.2 and up
App 8503,BUSINESS,1.0,316422,74M,"1,000+",Free,0,Everyone 10+,Simulation,13-Jun-18,2.0,5.0 and up
App 8504,PERSONALIZATION,1.1,351563,74M,"1,000,000+",Free,0,Everyone,Entertainment,22-Mar-17,Varies with device,4.0 and up
App 8505,TOOLS,5.0,42159,74M,"1,000+",Free,0,Mature 17+,Puzzle,24-May-16,Varies with device,Varies with device
App 8506,FAMILY,3.9,895545,74M,"10,000+",Free,47.85,Everyone 10+,Simulation,01-Aug-18,1.5,5.0 and up
App 8507,GAME,4.3,93253,Varies with device,"100,000+",Free,27.5,Everyone 10+,Puzzle,27-Mar-17,1.5,5.0 and up
App 8508,BUSINESS,3.2,464025,Varies with device,"1,000+",Paid,33.68,Everyone 10+,Action,14-Jul-16,2.0,4.2 and up
App 8509,ENTERTAINMENT,4.5,841266,Varies with device,"10,000+",Free,0,Everyone,Puzzle,18-Jun-17,1.5,5.0 and up
App 8510,GAME,3.4,819579,Varies with device,"10,000,000+",Free,3.74,Teen,Simulation,08-Jun-17,1.1,4.0 and up
App 8511,GAME,3.7,751036,Varies with device,"10,000+",Free,28.43,Teen,Tools,12-Jun-16,1.0,4.1 and up
App 8512,ENTERTAINMENT,2.1,98956,Varies with device,"1,000+",Paid,0,Mature 17+,Tools,04-Apr-17,1.5,4.2 and up
App 8513,GAME,1.3,912640,74M,"1,000,000+",Paid,0,Everyone 10+,Tools,06-Feb-16,1.0,5.0 and up
App 8514,GAME,4.8,227107,Varies with device,"1,000,000+",Paid,0,Everyone 10+,Tools,02-Dec-18,Varies with device,4.2 and up
App 8515,GAME,3.5,244132,Varies with device,"100,000+",Free,23.15,Everyone,Entertainment,28-Dec-17,2.0,Varies with device
App 8516,PERSONALIZATION,,430684,74M,"1,000,000+",Paid,0,Everyone,Simulation,18-Nov-16,Varies with device,Varies with device
App 8517,GAME,,578095,74M,"100,000+",Paid,0,Teen,Puzzle,04-Apr-18,2.0,4.1 and up
App 8518,PERSONALIZATION,4.1,169854,Varies with device,"10,000+",Free,0,Mature 17+,Puzzle,23-Nov-17,1.5,4.2 and up
App 8519,TOOLS,1.1,740985,74M,"100,000+",Paid,42.75,Everyone,Entertainment,17-Dec-16,1.0,4.2 and up
App 8520,GAME,1.7,188074,74M,"10,000+",Free,0,Mature 17+,Tools,26-Aug-17,1.1,Varies with device
App 8521,BUSINESS,4.4,402680,74M,"10,000,000+",Free,0,Everyone,Simulation,06-Jun-16,Varies with device,4.1 and up
App 8522,ENTERTAINMENT,1.0,794289,74M,"1,000,000+",Paid,0,Teen,Action,28-Feb-16,1.0,4.1 and up
App 8523,TOOLS,,770974,74M,"10,000,000+",Free,0,Everyone 10+,Tools,01-Aug-17,1.1,4.0 and up
App 8524,PERSONALIZATION,3.0,476193,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,13-Oct-18,1.0,Varies with device
App 8525,BUSINESS,3.3,443941,Varies with device,"10,000+",Free,35.56,Everyone 10+,Action,09-Dec-18,Varies with device,5.0 and up
App 8526,FAMILY,2.5,478818,Varies with device,"1,000+",Paid,8.21,Everyone,Action,08-Jan-16,2.0,5.0 and up
App 8527,EDUCATION,4.9,412066,Varies with device,"1,000,000+",Free,40.85,Mature 17+,Puzzle,07-Nov-16,1.0,5.0 and up
App 8528,EDUCATION,4.9,196818,Varies with device,"1,000,000+",Paid,0,Teen,Puzzle,13-Oct-16,1.0,Varies with device
App 8529,PERSONALIZATION,3.9,670430,74M,"1,000+",Paid,6.6,Everyone 10+,Entertainment,18-Mar-17,Varies with device,5.0 and up
App 8530,BUSINESS,3.0,368259,74M,"100,000+",Paid,37.66,Mature 17+,Education,27-Feb-17,1.1,4.0 and up
App 8531,EDUCATION,2.1,232867,Varies with device,"100,000+",Free,43.52,Everyone 10+,Puzzle,06-Jul-16,2.0,5.0 and up
App 8532,BUSINESS,1.5,769819,Varies with device,"100,000+",Free,0,Mature 17+,Entertainment,13-Jan-18,Varies with device,5.0 and up
App 8533,ENTERTAINMENT,1.1,302264,74M,"1,000+",Free,0,Everyone 10+,Education,26-Aug-16,1.5,4.1 and up
App 8534,ENTERTAINMENT,4.7,451580,Varies with device,"10,000+",Paid,22.99,Teen,Puzzle,12-Apr-18,2.0,4.1 and up
App 8535,TOOLS,2.9,540371,Varies with device,"10,000,000+",Paid,0,Mature 17+,Action,25-Apr-18,2.0,5.0 and up
App 8536,BUSINESS,1.7,992847,Varies with device,"10,000,000+",Free,0,Everyone 10+,Entertainment,05-Feb-16,1.1,4.0 and up
App 8537,GAME,3.3,230996,Varies with device,"10,000+",Free,36.52,Everyone,Puzzle,18-Dec-16,1.5,4.0 and up
App 8538,EDUCATION,2.6,320167,Varies with device,"1,000,000+",Free,0,Mature 17+,Education,13-Jun-18,1.5,4.1 and up
App 8539,GAME,,685689,74M,"1,000,000+",Paid,0,Everyone,Puzzle,25-Sep-16,Varies with device,5.0 and up
App 8540,EDUCATION,4.5,842736,74M,"100,000+",Paid,28.16,Everyone 10+,Education,14-Jun-18,2.0,5.0 and up
App 8541,EDUCATION,3.0,766630,74M,"1,000+",Paid,0,Everyone 10+,Puzzle,09-Apr-18,Varies with device,4.1 and up
App 8542,PERSONALIZATION,2.4,259775,74M,"1,000,000+",Paid,0,Everyone,Tools,26-Aug-18,Varies with device,4.1 and up
App 8543,PERSONALIZATION,1.4,156247,74M,"100,000+",Free,11.52,Everyone,Entertainment,07-Apr-18,1.5,5.0 and up
App 8544,BUSINESS,3.5,460216,74M,"10,000+",Free,0,Mature 17+,Puzzle,28-Jul-16,1.0,4.2 and up
App 8545,FAMILY,4.4,967298,74M,"10,000,000+",Paid,0,Everyone 10+,Education,01-Feb-18,1.5,Varies with device
App 8546,ENTERTAINMENT,3.6,967416,74M,"10,000+",Paid,46.92,Teen,Puzzle,20-Dec-17,Varies with device,4.2 and up
App 8547,FAMILY,2.8,877046,Varies with device,"100,000+",Free,44.88,Everyone,Puzzle,20-Feb-16,Varies with device,4.0 and up
App 8548,PERSONALIZATION,,216384,Varies with device,"1,000+",Paid,0,Mature 17+,Tools,26-Sep-16,1.0,5.0 and up
App 8549,BUSINESS,3.3,847569,Varies with device,"10,000+",Free,0,Everyone 10+,Education,27-Apr-16,Varies with device,4.2 and up
App 8550,EDUCATION,3.4,427607,74M,"1,000+",Paid,0,Everyone 10+,Education,03-Jun-16,Varies with device,5.0 and up
App 8551,TOOLS,,660898,Varies with device,"10,000,000+",Paid,0,Everyone,Entertainment,27-Nov-17,Varies with device,4.0 and up
App 8552,FAMILY,4.1,760982,74M,"1,000+",Free,10.2,Everyone 10+,Puzzle,16-Mar-16,Varies with device,4.0 and up
App 8553,PERSONALIZATION,3.7,137068,Varies with device,"10,000,000+",Free,8.42,Mature 17+,Entertainment,16-Jul-17,Varies with device,4.0 and up
App 8554,ENTERTAINMENT,,821056,74M,"100,000+",Paid,16.49,Mature 17+,Action,23-Aug-17,2.0,4.0 and up
App 8555,FAMILY,1.1,317404,Varies with device,"10,000+",Free,9.0,Teen,Tools,09-Nov-18,2.0,4.2 and up
App 8556,FAMILY,3.0,638363,Varies with device,"10,000,000+",Free,18.07,Mature 17+,Simulation,17-Apr-17,1.0,4.2 and up
App 8557,PERSONALIZATION,3.0,773162,Varies with device,"10,000+",Free,33.53,Everyone 10+,Puzzle,20-Mar-17,1.0,4.0 and up
App 8558,PERSONALIZATION,4.4,764288,Varies with device,"1,000,000+",Paid,0,Mature 17+,Education,10-Apr-18,Varies with device,5.0 and up
App 8559,ENTERTAINMENT,2.1,843457,Varies with device,"10,000,000+",Free,21.47,Mature 17+,Education,17-Aug-16,2.0,Varies with device
App 8560,BUSINESS,1.3,79400,74M,"100,000+",Free,18.13,Mature 17+,Tools,05-Sep-16,1.1,Varies with device
App 8561,TOOLS,1.0,427342,Varies with device,"100,000+",Paid,10.18,Mature 17+,Tools,12-Jun-18,1.1,4.2 and up
App 8562,ENTERTAINMENT,4.7,556238,Varies with device,"1,000+",Paid,0,Everyone 10+,Simulation,15-Aug-17,1.5,4.2 and up
App 8563,FAMILY,1.2,808095,Varies with device,"1,000+",Free,45.13,Everyone,Puzzle,04-Dec-16,2.0,4.2 and up
App 8564,EDUCATION,1.5,90465,Varies with device,"10,000,000+",Free,0,Teen,Action,13-Dec-17,1.0,
App 8565,EDUCATION,3.1,689385,74M,"1,000+",Free,0,Teen,Tools,28-Aug-18,1.1,4.2 and up
App 8566,FAMILY,3.1,169917,74M,"1,000,000+",Free,12.83,Teen,Tools,21-Jan-18,1.1,4.0 and up
App 8567,PERSONALIZATION,4.9,284367,Varies with device,"10,000,000+",Paid,0,Teen,Action,12-Feb-17,1.1,Varies with device
App 8568,TOOLS,2.4,297653,Varies with device,"100,000+",Free,12.18,Everyone,Education,20-Dec-18,1.0,Varies with device
App 8569,FAMILY,1.0,470578,Varies with device,"10,000+",Free,0,Teen,Education,14-Nov-17,1.5,4.0 and up
App 8570,FAMILY,2.8,731448,Varies with device,"1,000+",Paid,3.27,Mature 17+,Tools,07-Aug-17,Varies with device,4.1 and up
App 8571,ENTERTAINMENT,4.1,320954,Varies with device,"1,000+",Paid,1.99,Mature 17+,Education,11-Nov-18,1.1,4.1 and up
App 8572,GAME,2.4,743055,Varies with device,"10,000,000+",Paid,46.96,Teen,Entertainment,24-Oct-17,1.1,5.0 and up
App 8573,ENTERTAINMENT,4.3,566691,Varies with device,"1,000+",Paid,0,Everyone 10+,Education,08-May-18,Varies with device,Varies with device
App 8574,EDUCATION,3.6,556944,74M,"1,000,000+",Paid,28.02,Mature 17+,Education,03-Apr-16,Varies with device,4.1 and up
App 8575,ENTERTAINMENT,3.5,253270,74M,"10,000+",Paid,0,Teen,Education,25-Jul-18,1.0,4.1 and up
App 8576,TOOLS,4.8,940231,Varies with device,"1,000+",Free,0,Teen,Education,02-May-16,Varies with device,Varies with device
App 8577,ENTERTAINMENT,,629240,74M,"10,000+",Free,33.05,Everyone,Education,20-Apr-18,1.0,4.0 and up
App 8578,FAMILY,1.7,140745,Varies with device,"1,000,000+",Free,4.99,Mature 17+,Entertainment,07-Jan-16,Varies with device,4.2 and up
App 8579,ENTERTAINMENT,1.8,300416,Varies with device,"10,000+",Paid,1.71,Mature 17+,Education,16-Nov-18,1.0,4.0 and up
App 8580,EDUCATION,4.4,330488,Varies with device,"10,000+",Free,0,Mature 17+,Action,14-Apr-17,1.1,Varies with device
App 8581,PERSONALIZATION,2.2,709244,Varies with device,"10,000+",Free,42.43,Teen,Education,21-Dec-18,1.5,4.1 and up
App 8582,FAMILY,,11325,74M,"10,000,000+",Free,0,Everyone 10+,Simulation,04-Oct-18,2.0,4.1 and up
App 8583,BUSINESS,2.9,749296,74M,"10,000,000+",Free,0,Everyone,Entertainment,08-Nov-16,1.0,4.1 and up
App 8584,BUSINESS,2.3,507628,74M,"1,000+",Free,23.03,Mature 17+,Action,01-Jul-17,2.0,5.0 and up
App 8585,TOOLS,3.2,738778,74M,"10,000+",Free,8.84,Everyone,Simulation,07-Oct-16,2.0,Varies with device
App 8586,PERSONALIZATION,2.2,551567,74M,"1,000,000+",Paid,0,Everyone 10+,Simulation,20-Nov-16,1.5,5.0 and up
App 8587,ENTERTAINMENT,3.9,883061,74M,"10,000,000+",Free,0,Mature 17+,Tools,02-Jul-16,1.5,4.1 and up
App 8588,TOOLS,3.9,967801,Varies with device,"10,000+",Free,39.55,Teen,Tools,04-Oct-18,1.1,4.1 and up
App 8589,BUSINESS,1.6,733058,Varies with device,"10,000,000+",Free,16.65,Teen,Simulation,07-Feb-18,1.5,4.0 and up
App 8590,BUSINESS,,36247,Varies with device,"10,000,000+",Paid,0,Teen,Puzzle,02-May-16,2.0,4.1 and up
App 8591,BUSINESS,1.6,258153,Varies with device,"100,000+",Paid,0,Teen,Tools,03-Mar-17,1.0,Varies with device
App 8592,GAME,3.8,23696,Varies with device,"10,000+",Free,0,Everyone 10+,Action,23-Mar-17,1.5,5.0 and up
App 8593,PERSONALIZATION,2.7,254280,74M,"10,000+",Paid,0,Everyone,Entertainment,20-Aug-17,1.0,5.0 and up
App 8594,FAMILY,2.8,636412,Varies with device,"100,000+",Free,0,Everyone,Puzzle,16-Nov-17,Varies with device,5.0 and up
App 8595,FAMILY,2.9,336956,Varies with device,"100,000+",Free,0,Mature 17+,Tools,03-Jun-17,1.1,4.0 and up
App 8596,ENTERTAINMENT,1.6,578620,Varies with device,"10,000+",Paid,0,Mature 17+,Simulation,10-Jan-16,1.5,Varies with device
App 8597,TOOLS,,933976,Varies with device,"1,000+",Paid,39.34,Mature 17+,Action,13-Jun-16,1.1,4.2 and up
App 8598,ENTERTAINMENT,4.0,420877,74M,"1,000,000+",Free,0,Everyone,Education,17-Aug-17,1.0,Varies with device
